CPR,Corporate Air,CORPAIR,United States
CPO,Corporate Aircraft Company,MOKAN,United States
COO,Corporate Airlink,CORPORATE,Canada
CKE,Corporate Aviation Services,CHECKMATE,United States
VHT,Corporate Flight International,VEGAS HEAT,United States
VTE,Corporate Flight Management,VOLUNTEER,United States
CJI,Corporate Jets,SEA JET,United States
CRL,Corsairfly,CORSAIR,France
CCM,Corse Méditerranée,CORSICA,France
COZ,Cosmic Air,COSMIC AIR,Nepal
CHI,Cougar Helicopters,COUGAR,Canada
MGB,Coulson Flying Service,MOCKINGBIRD,United Kingdom
CIK,Country International Airlines,COUNTRY AIR,Kyrgyzstan
CSD,Courier Services,DELIVERY,United States
CUT,Court Helicopters,COURT AIR,South Africa
OU,Court Line,COURTLINE,United Kingdom
CVL,Coval Air,COVAL,Canada
COW,Cowi,COWI,Netherlands
COY,Coyne Aviation,COYNE AIR,United Kingdom
CFD,Cranfield University,AERONAUT,United Kingdom
CRE,Cree Airways,CREE AIR,Canada
ELM,Crelam,CRELAM,Mexico
CAN,Crest Aviation,CREST,United Kingdom
KRM,Crimea Universal Avia,TRANS UNIVERSAL,Ukraine
CTN,Croatia Airlines,CROATIA,Croatia
HRZ,Croatian Air Force,CROATIAN AIRFORCE,Croatia
CRX,Cross Aviation,CROSSAIR,United Kingdom
ECC,Crossair Europe,Cigogne,Switzerland
CWX,Crow Executive Air,CROW EXPRESS,United States
CKR,Crown Air Systems,CROWN AIR,United States
CRO,Crown Airways,CROWN AIRWAYS,United States
CRW,Crownair,REGAL,Canada
VCR,Cruiser Linhas Aéreas,VOE CRUISER,Brazil
CTY,Cryderman Air Service,CENTURY,United States
CYT,Crystal Shamrock,CRYSTAL-AIR,United States
CUB,Cubana de Aviación,CUBANA,Cuba
CTF,Cutter Aviation,CUTTER FLIGHT,United States
CBL,Cumberland Airways (Nicholson Air Service),CUMBERLAND,United States
CTT,Custom Air Transport,CATT,United States
RGN,Cygnus Air,CYGNUS AIR,Spain
CYC,Cyprair Tours,CYPRAIR,Cyprus
CYS,Cypress Airlines,SKYBIRD,Canada
CYP,Cyprus Airways,CYPRUS,Cyprus
KYV,Cyprus Turkish Airlines,AIRKIBRIS,Turkey
CEF,Czech Air Force,CZECH AIR FORCE,Czech Republic
AHD,Czech Air Handling,AIRHANDLING,Czech Republic
CSA,Czech Airlines,CSA,Czech Republic
CIE,Czech Government Flying Service,CZECHIA,Czech Republic
CDC,CDI Cargo Airlines,HUALONG,China
DJR,Desert Jet,DESERT FLIGHT,United States
DLC,Dehong South Asian General Aviation,SOARCOPTER,China
DMF,DMCFLY,DEMLY,Mexico
NAU,Danaus Lineas Aereas,DANAUS,Mexico
DDA,D & D Aviation,DUSTY,United States
DNK,D&K Aviation,DIRECT JET,United States
VPA,DanubeWings,VIP TAXI,Slovakia
DHE,DAP Helicopteros,HELIDAP,Chile
VLF,DFS UK Limited,VOLANTE,United Kingdom
DSR,DAS Air Cargo,DAIRAIR,Uganda
RKC,DAS Airlines,DAS CONGO,Democratic Republic of the Congo
DTR,DAT Danish Air Transport,DANISH,Denmark
ENT,DAT Enterprise Limited,DATENT,United Kingdom
BDN,DERA Boscombe Down,GAUNTLET,United Kingdom
DSN,DESNA,DESNA,Ukraine
DET,DETA Air,SAMAL,Kazakhstan
DGO,DGO Jet,DGO JET,Mexico
DAE,DHL Aero Expreso,YELLOW,Panama
DHK,DHL Air,WORLD EXPRESS,United Kingdom
DHV,DHL Aviation,WORLDSTAR,South Africa
DHX,DHL International,DILMUN,Bahrain
RSK,DSWA,REDSKIN,United States
DAO,Daallo Airlines,DALO AIRLINES,Djibouti
DAG,Dagestan Airlines,DAGAL,Russia
DCS,Daimler Chrysler Aviation,TWIN STAR,Germany
DCX,Daimler-Chrysler,DAIMLER,United States
DLR,Dala Air Services,DALA AIR,Nigeria
KHB,Dalavia,DALAVIA,Russia
DXP,Dallas Express Airlines,DALLAS EXPRESS,United States
DAS,Damascene Airways,AIRDAM,Syrian Arab Republic
DSA,Danbury Airways,DANBURY AIRWAYS,United States
DOP,Dancopter,DANCOPTER,Denmark
DAF,Danish Air Force,DANISH AIRFORCE,Denmark
DAR,Danish Army,DANISH ARMY,Denmark
DNY,Danish Navy,DANISH NAVY,Denmark
DNU,Danu Oro Transportas,DANU,Lithuania
DRT,Darta,DARTA,France
DWT,Darwin Airline,DARWIN,Switzerland
DSQ,Dasab Airlines,DASAB AIR,Uganda
DSH,Dash Air Charter,DASH CHARTER,United States
GOB,Dash Aviation,PILGRIM,United Kingdom
DGX,Dasnair,DASNA,Switzerland
CVF,Dassault Falcon Jet Corporation,CLOVERLEAF,United States
DSO,Dassault Falcon Service,DASSAULT,France
DTN,Data International,DATA AIR,Sudan
DAU,Dauair,DAUAIR,Germany
DWN,Dawn Air,DAWN AIR,United States
DJS,DayJet,DAYJET,United States
DAY,Daya Aviation,DAYA,Sri Lanka
DHC,De Havilland,DEHAVILLAND,Canada
IAY,Deadalos Flugtbetriebs,IASON,Austria
DAA,Decatur Aviation,DECUR,United States
DKN,Deccan Charters,DECCAN,India
DER,Deer Jet,DEER JET,China
JDC,Deere and Company,JOHN DEERE,United States
DWR,Delaware Skyways,DELAWARE,United States
DEA,Delta Aerotaxi,JET SERVICE,Italy
SNO,Delta Air Charter,SNOWBALL,Canada
ELJ,Delta Air Elite,ELITE JET,United States
DAL,Delta Air Lines,DELTA,United States
KMB,Delta Engineering Aviation,KEMBLEJET,United Kingdom
DLI,Delta Express International,DELTA EXPRESS,Ukraine
DSU,Delta State University,DELTA STATE,United States
DNM,Denim Air,DENIM,Netherlands
FEC,Denver Express,FALCON EXPRESS,United States
DJT,Denver Jet,DENVER JET,United States
FGC,Departmento De Agricultura De La Generalitat De Cataluna,FORESTALES,Spain
DRY,Deraya Air Taxi,DERAYA,Indonesia
MIZ,Desarrollo Milaz,MILAZ,Mexico
DTY,Destiny Air Services,DESTINY,Sierra Leone
AMB,Deutsche Rettungsflugwacht,CIVIL AIR AMBULANCE,Germany
LFO,Deutsches Zentrum fur Luft-und Raumfahrt EV,LUFO,Germany
DIS,Di Air,DI AIR,Serbia
SPK,Diamond Aviation,SPARKLE,United States
DRB,Didier Rousset Buy,DIDIER,Chile
DGT,Digital Equipment Corporation,DIGITAL,United States
DIP,Diplomatic Freight Services,DIPFREIGHT,United Kingdom
ENA,Dirección General de Aviación Civil y Telecomunicasciones,ENA,Spain
DIA,Direct Air,BLUE SKY,United States
XAP,Direct Air trading as Midway Connection,MID-TOWN,United States
SXP,Direct Fly,EXPRESS SKY,Poland
DIR,Dirgantara Air Service,DIRGANTARA,Indonesia
DCV,Discover Air,DISCOVER,United States
DVA,Discovery Airways,DISCOVERY AIRWAYS,United States
DIX,Dix Aviation,DIX FLIGHT,Germany
DEE,Dixie Airways,TACAIR,United States
DJB,Djibouti Airlines,DJIBOUTI AIR,Djibouti
UDN,Dniproavia,DNIEPRO,Ukraine
FDN,Dolphin Air,FLYING DOLPHIN,United Arab Emirates
IXX,Dolphin Express Airlines,ISLAND EXPRESS,United States
DPL,Dome Petroleum,DOME,Canada
MYO,Dominguez Toledo (Grupo Mayoral),MAYORAL,Spain
DOA,Dominicana de Aviación,DOMINICANA,Dominican Republic
DMO,Domodedovo Airlines,DOMODEDOVO,Russia
DVB,Don Avia,DONSEBAI,Kazakhstan
DON,Donair Flying Club,DONAIR,United Kingdom
UDC,DonbassAero,DONBASS AERO,Ukraine
DAD,Dorado Air,DORADO AIR,Dominican Republic
DOR,Dornier,DORNIER,Germany
DAV,Dornier Aviation Nigeria,DANA AIR,Nigeria
DOM,Dos Mundos,DOS MUNDOS,Dominican Republic
HDA,Dragonair, Hong Kong Dragon Airlines,DRAGON,Hong Kong
DCA,Dreamcatcher Airways,DREAM CATCHER,United Kingdom
DRK,Druk Air,ROYAL BHUTAN,Bhutan
DRE,Drummond Island Air,MICHIGAN,United States
DUB,Dubai Airwing,DUBAI,United Arab Emirates
DBK,Dubrovnik Air,SEAGULL,Croatia
DUK,Ducair,LION KING,Luxembourg
DBJ,Duchess of Britany (Jersey) Limited,DUCHESS,United Kingdom
LPD,UK Royal/HRH Duke of York,LEOPARD,United Kingdom
DUN,Dun'Air,DUNAIR,Mauritania
PHD,Duncan Aviation,PANHANDLE,United States
VVF,Dunyaya Bakis Hava Tasimaciligi,WORLDFOCUS,Turkey
DUO,Duo Airways,FLY DUO,United Kingdom
DJE,Durango Jet,DURANGO JET,Mexico
DNL,Dutch Antilles Express,DUTCH ANTILLES,Netherlands Antilles
DCE,Dutch Caribbean Express,DUTCH CARIBBEAN,Netherlands Antilles
DBR,Dutchbird,DUTCHBIRD,Netherlands
DFS,Dwyer Aircraft Services,DWYAIR,United States
DNR,Dynamair Aviation,DYNAMAIR,Canada
DYE,Dynamic Air,DYNAMIC,Netherlands
BAG,Dba,SPEEDWAY,Germany
ELB,Ellinair,ELLINAIR HELLAS,Greece
ELN,Eleron Aviation Company,ELERON,Ukraine
ECC,Eclair Aviation,ECLAIR,Czech Republic
ELU,Egyptian Leisure Airlines,EGYPTIAN LEISURE,Egypt
LTD,Executive Express Aviation/JA Air Charter,LIGHT SPEED,United States
EPR,Express Airways,EMPEROR,Slovenia
XSL,Excel-Aire Service,EXCELAIRE,United States
XSR,Executive Flight Services,AIRSHARE,United States
EZJ,Ezjet GT,GUYANA JET,Guyana
EZX,Eagle Express Air Charter,EAGLEXPRESS,Malaysia
MNU,Elite Airways,MAINER,United States
EHD,E H Darby Aviation,PLATINUM AIR,United States
EXW,Executive Airlines Services,ECHOLINE,Nigeria
EFS,EFAOS- Agencia De Viagens e Turismo,EFAOS,Angola
EFD,Eisele Flugdienst,EVER FLIGHT,Germany
FSD,EFS-Flugservice,FLUGSERVICE,Germany
EIS,EIS Aircraft,COOL,Germany
IAG,EPAG,EPAG,France
ESI,ESI Eliservizi Italiani,ELISERVIZI,Italy
EUY,EU Airways,EUROAIRWAYS,Ireland
EUJ,EUjet,UNION JET,Ireland
EVA,Eva Air,EVA,Taiwan
ICR,Eagle Aero,ICARUS FLIGHTS,United States
FEI,Eagle Air,ARCTIC EAGLE,Iceland
EGR,Eagle Air,EAGLE SIERRA,Sierra Leone
EFL,Eagle Air,FLYING EAGLE,Tanzania
EGU,Eagle Air,AFRICAN EAGLE,Uganda
EAG,Eagle Airways,EAGLE,New Zealand
EGX,Eagle Air Company,THAI EAGLE,Thailand
GYP,Eagle Aviation,GYPSY,United Kingdom
EGN,Eagle Aviation France,FRENCH EAGLE,France
SEG,Eagle International,SEN-EAGLE,Senegal
EGJ,Eagle Jet Charter,EAGLE JET,United States
EMD,Eaglemed (Ballard Aviation),EAGLEMED,United States
ERX,Earth Airlines Services,EARTH AIR,Nigeria
UTN,UTair-Ukraine,UT Ukraine,Ukraine
HSA,East African Safari Air,DUMA,Kenya
EXZ,East African Safari Air Express,TWIGA,Kenya
ECT,East Coast Airways,EASTWAY,South Africa
ECJ,East Coast Jets,EASTCOAST JET,United States
EHA,East Hampton Aire,AIRE HAMPTON,United States
EKC,East Kansas City Aviation,BLUE GOOSE,United States
CTK,East Midlands Helicopters,COSTOCK,United Kingdom
DXH,East Star Airlines,EAST STAR,China
EWA,East-West Airlines,EASTWEST,Australia
ESR,Eastar Jet,EASTAR,South Korea
EAZ,Eastern Air,EASAIR,Zambia
EAX,Eastern Air Executive,EASTEX,United Kingdom
EAL,Eastern Air Lines,EASTERN,United States
EZE,Eastern Airways,EASTFLIGHT,United Kingdom
EAQ,Eastern Australia Airlines,EASTERN,Australia
ECI,Eastern Carolina Aviation,EASTERN CAROLINA,United States
GNS,Eastern Executive Air Charter,GENESIS,United Kingdom
LIS,Eastern Express,LARISA,Kazakhstan
EME,Eastern Metro Express,EMAIR,United States
EPB,Eastern Pacific Aviation,EAST PAC,Canada
ESJ,Eastern SkyJets,EASTERN SKYJETS,United Arab Emirates
SGR,Eastwind Airlines,STINGER,United States
FYE,Easy Link Aviation Services,FLYME,Nigeria
CMN,Eckles Aircraft,CIMMARON AIRE,United States
EJT,Eclipse Aviation,ECLIPSE JET,United States
ECQ,Eco Air,SKYBRIDGE,Nigeria
ECX,Ecomex Air Cargo,AIR ECOMEX,Angola
ECD,Ecotour,ECOTOUR,Mexico
XCC,Ecoturistica de Xcalak,XCALAK,Mexico
ECV,Ecuatoguineana De Aviación (EGA),EQUATOGUINEA,Equatorial Guinea
EQC,Ecuatorial Cargo,ECUA-CARGO,Equatorial Guinea
ECU,Ecuavia,ECUAVIA,Ecuador
EDW,Edelweiss Air,EDELWEISS,Switzerland
SLO,Edgartown Air,SLOW,United States
EDC,Edinburgh Air Charter,SALTIRE,United Kingdom
EDJ,Edwards Jet Center of Montana,EDWARDS,United States
EIJ,Efata Papua Airlines,EFATA,Indonesia
EUW,EFS European Flight Service,EUROWEST,Sweden
MSR,Egyptair,EGYPTAIR,Egypt
MSX,Egyptair Cargo,EGYPTAIR CARGO,Egypt
EIX,Ei Air Exports,AIR EXPORTS,Ireland
EIR,Eirjet,EIRJET,Ireland
ELY,El Al Israel Airlines,ELAL,Israel
CMX,El Caminante Taxi Aéreo,EL CAMINANTE,Mexico
GLQ,El Quilada International Aviation,QUILADA,Sudan
ELS,El Sal Air,EL SAL,El Salvador
ESC,El Sol De América,SOLAMERICA,Venezuela
BRQ,El-Buraq Air Transport,BURAQAIR,Libya
ELX,Elan Express,ELAN,United States
LBR,Elbe Air Transport,MOTION,Germany
NLK,Elbrus-Avia Air Enterprise,ELAVIA,Russia
DND,Eldinder Aviation,DINDER,Sudan
PDV,Elicar,ELICAR,Italy
EDO,Elidolomiti,ELIDOLOMITI,Italy
ELB,Elieuro,ELILOBARDIA,Italy
EFG,Elifriulia,ELIFRIULIA,Italy
ELH,Elilario Italia,LARIO,Italy
EOA,Elilombarda,LOMBARDA,Italy
MEE,Elimediterranea,ELIMEDITERRANEA,Italy
VUL,Elios,ELIOS,Italy
IEP,Elipiu',ELIPIU,Italy
RSA,Elisra Airlines,ESRA,Sudan
EAI,Elite Air,ELAIR,Togo
EJD,Elite Jets,ELITE DUBAI,United Arab Emirates
FGS,Elitellina,ELITELLINA,Italy
ELT,Elliott Aviation,ELLIOT,United States
MGG,Elmagal Aviation Services,ELMAGAL,Sudan
EAM,Embassy Airlines,EMBASSY AIR,Nigeria
EFT,Embassy Freight Company,EMBASSY FREIGHT,United States
EMB,Empresa Brasileira De Aeronáutica,EMBRAER,Brazil
XSL,Embry-Riddle Aeronautical University,SATSLAB,United States
JEM,Emerald Airways,GEMSTONE,United Kingdom
EWW,Emery Worldwide Airlines,EMERY,United States
EMT,Emetebe,EMETEBE,Ecuador
UAE,Emirates,EMIRATES,United Arab Emirates
SBC,Emoyeni Air Charter,SABIAN AIR,South Africa
EMP,Empire Air Service,EMPIRE,United States
CFS,Empire Airlines,EMPIRE AIR,United States
ETP,Empire Test Pilots' School,TESTER,United Kingdom
AUO,Empresa (Aero Uruguay), S.A.,UNIFORM OSCAR,Uruguay
PRG,Empresa Aero-Servicios Parrague,ASPAR,Chile
CRN,Empresa Aerocaribbean,AEROCARIBBEAN,Cuba
VNA,Empresa Aviación Interamericana,EBBA,Uruguay
EEA,Empresa Ecuatoriana De Aviación,ECUATORIANA,Ecuador
CNI,Empresa Nacional De Servicios Aéreos,SERAER,Cuba
VNE,Empresa Venezolana,VENEZOLANA,Venezuela
GTV,Empresa de Aviación Aerogaviota,GAVIOTA,Cuba
XLT,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,INFRAERO,Brazil
ENC,Endecots,ENDECOTS,Ecuador
ENI,Enimex,ENIMEX,Estonia
ENK,Enkor JSC,ENKOR,Russia
EGV,Enrique Gleisner Vivanco,GLEISNER,Chile
ESE,Ensenada Vuelos Especiales,ENSENADA ESPECIAL,Mexico
ENT,Enter Air,ENTER,Poland
ENS,Entergy Services,ENTERGY SHUTTLE,United States
EWS,Enterprise World Airways,WORLD ENTERPRISE,Democratic Republic of the Congo
ESS,Eos Airlines,NEW DAWN,United States
EKA,Equaflight Service,EQUAFLIGHT,Republic of the Congo
EQZ,Equatair Air Services (Zambia),ZAMBIA CARGO,Zambia
ERH,Era Helicopters,ERAH,United States
IRY,Eram Air,ERAM AIR,Iran
ERF,Erfoto,ERFOTO,Portugal
ERE,Erie Airways,AIR ERIE,United States
ERT,Eritrean Airlines,ERITREAN,Eritrea
EAD,Escola De Aviacao Aerocondor,AERO-ESCOLA,Portugal
CTV,Escuela De Pilotos Are Aviación,ARE AVIACION,Spain
EPC,Espace Aviation Services,ESPACE,Democratic Republic of the Congo
ERC,Esso Resources Canada,ESSO,Canada
EEF,Estonian Air Force,ESTONIAN AIR FORCE,Estonia
ELL,Estonian Air,ESTONIAN,Estonia
ETA,Estrellas Del Aire,ESTRELLAS,Mexico
ETH,Ethiopian Airlines,ETHIOPIAN,Ethiopia
MJM,Eti 2000,ELCO ETI,Italy
ETD,Etihad Airways,ETIHAD,United Arab Emirates
ETM,Etram Air Wing,ETRAM,Angola
EVN,Euraviation,EURAVIATION,Italy
ECN,Euro Continental AIE,EURO CONTINENTAL,Spain
ESN,Euro Sun,EURO SUN,Turkey
EAK,Euro-Asia Air,EAKAZ,Kazakhstan
KZE,Euro-Asia Air International,KAZEUR,Kazakhstan
MMZ,EuroAtlantic Airways,EUROATLANTIC,Portugal
GOJ,EuroJet Aviation,GOJET,United Kingdom
EUP,Euroair,EUROSTAR,Greece
EUU,Euroamerican Air,EUROAMERICAN,Uruguay
ECY,Euroceltic Airways,ECHELON,United Kingdom
ECF,Eurocopter,EUROCOPTER,France
ECA,Eurocypria Airlines,EUROCYPRIA,Cyprus
EEZ,Eurofly,E-FLY,Italy
EEU,Eurofly Service,EUROFLY,Italy
EUG,Euroguineana de Aviación,EUROGUINEA,Equatorial Guinea
ERJ,Eurojet Italia,JET ITALIA,Italy
JLN,Eurojet Limited,JET LINE,Malta
RDP,Eurojet Romania,JET-ARROW,Romania
EJS,Eurojet Servis,EEJAY SERVICE,Czech Republic
ELO,Eurolot,EUROLOT,Poland
EMX,Euromanx Airways,EUROMANX,Austria
GED,Europe Air Lines,LANGUEDOC,France
FPO,Europe Airpost,FRENCH POST,France
EUT,European 2000 Airlines,FIESTA,Malta
EAL,European Air Express,STAR WING,Germany
BCS,European Air Transport,EUROTRANS,Belgium
EAF,European Aviation Air Charter,EUROCHARTER,United Kingdom
ECB,European Coastal Airlines,COASTAL CLIPPER,Croatia
ETV,European Executive,EURO EXEC,United Kingdom
EXC,European Executive Express,ECHO EXPRESS,Sweden
EBG,Eurosense,EUROSENSE,Bulgaria
ESX,Euroskylink,CATFISH,United Kingdom
EWG,Eurowings,EUROWINGS,Germany
EIA,Evergreen International Airlines,EVERGREEN,United States
VTS,Everts Air Alaska/Everts Air Cargo,EVERTS,United States
EMN,Examiner Training Agency,AGENCY,United Kingdom
XLA,Excel Airways,EXPO,United Kingdom
XEL,Excel Charter,HELI EXCEL,United Kingdom
GZA,Excellent Air,EXCELLENT AIR,Germany
EXA,Execair Aviation,CANADIAN EXECAIRE,Canada
VCN,Execujet Charter,AVCON,Switzerland
EJO,Execujet Middle East,MIDJET,United Arab Emirates
VMP,Execujet Scandinavia,VAMPIRE,Denmark
LFL,Executive Air,LIFE FLIGHT,Zimbabwe
EAC,Executive Air Charter,EXECAIR,United States
ECS,Executive Aircraft Charter and Charter Services,ECHO,Ireland
EXK,Executive Airlines,EXECUTIVE EAGLE,United States
EXU,Executive Airlines,SACAIR,Spain
JTR,Executive Aviation Services,JESTER,United Kingdom
EXE,Executive Flight,EXEC,United States
TRI,Executive Flight Operations Ontario Government,TRILLIUM,Canada
EJM,Executive Jet Management,JET SPEED,United States
TEA,Executive Turbine Aviation,TRAVELMAX,South Africa
EXF,Eximflight,EXIMFLIGHT,Mexico
EXN,Exin,EXIN,Poland
EXR,Expertos En Carga,EXPERTOS ENCARGA,Mexico
FXA,Express Air,EFFEX,United States
EIC,Express International Cargo,EXCARGO,São Tomé and Príncipe
XPL,Express Line Aircompany,EXPRESSLINE,United States
XNA,Express Net Airlines,EXPRESSNET,United States
LHN,Express One International,LONGHORN,United States
XTO,Express Tours,EXPRESS TOURS,Canada
ASQ,ExpressJet,ACEY,United States
JTM,Exxavia Limited,SKYMAN,Ireland
EZY,easyJet,EASY,United Kingdom
EZS,easyJet Switzerland,TOPSWISS,Switzerland
AAE,Express Air,ARIZONA,United States
EAV,Eagle Airlines Luftverkehrsges,MAYFLOWER,Austria
FUM,Fuxion Line Mexico,FUNLINE,Mexico
FRB,Fly Rak,RAKWAY,United Arab Emirates
FMI,FMI Air,FIRST MYANMAR,Myanmar
FRX,Fort Aero,FORT AERO,Estonia
PBR,Fast Air,POLAR BEAR,Canada
SRE,Fly Jetstream Aviation,STREAMJET,South Africa
FTZ,Fastjet,GREY BIRD,Tanzania
FAP,F Air,FAIR SCHOOL,Czech Republic
FLS,Flying Fast,RAPIDOS,Mexico
EYE,F.S. Air Service,SOCKEYE,United States
IFA,FAI Air Service,RED ANGEL,Germany
FLC,FINFO Flight Inspection Aircraft,FLIGHT CHECK,United States
FKI,FLM Aviation Mohrdieck,KIEL AIR,Germany
DCM,FLTPLAN,DOT COM,United States
FLW,FLowair Aviation,QUICKFLOW,France
FMG,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,HUSKY,Germany
FRA,FR Aviation,RUSHTON,United Kingdom
FSB,FSB Flugservice & Development,SEABIRD,Germany
LEJ,FSH Luftfahrtunternehmen,LEIPZIG FAIR,Germany
FBA,Fab Air,FAB AIR,Kyrgyzstan
FCS,Facts Air,MEXFACTS,Mexico
FAV,Fair Aviation,FAIRAVIA,South Africa
FWD,Fair Wind Air Charter,FAIR WIND,United Arab Emirates
FLS,Fairlines,FAIRLINE,Netherlands
FFC,Fairoaks Flight Centre,FAIROAKS,United Kingdom
FWY,Fairways Corporation,FAIRWAYS,United States
FCN,Falcon Air,FALCON,Sweden
FAR,Falcon Air,FALCAIR,Slovenia
FAO,Falcon Air Express,PANTHER,United States
FAU,Falcon Airline,FALCON AIRLINE,Nigeria
FVS,Falcon Aviation Services,FALCON AVIATION,United Arab Emirates
FJC,Falcon Jet Centre,FALCONJET,United Kingdom
FAW,Falwell Aviation,FALWELL,United States
EFA,Far Eastern Air Transport,Far Eastern,Taiwan
FDL,Farmingdale State University,FARMINGDALE STATE,United States
FAH,Farnair Hungary,BLUE STRIP,Hungary
FRN,Farnair Netherlands,FARNED,Netherlands
FAT,Farnair Switzerland,FARNER,Switzerland
RAF,Farnas Aviation Services,FARNAS,Sudan
HBL,Faroecopter,HELIBLUE,Denmark
RCK,Faroejet,ROCKROSE,Faroe Islands
FRW,Farwest Airlines,FARWEST,United States
FSW,Faso Airways,FASO,Burkina Faso
FHL,Fast Helicopters,FINDON,United Kingdom
FAY,Fayban Air Services,FAYBAN AIR,Nigeria
SKM,Fayetteville Flying Service and Scheduled Skyways System,SKYTEM,United States
FDR,Federal Air,FEDAIR,South Africa
FLL,Federal Airlines,FEDERAL AIRLINES,Sweden
DCN,Federal Armed Forces,DIPLOMATIC CLEARANCE,Germany
FRM,Federal Armored Service,FEDARM,United States
NHK,Federal Aviation Administration,NIGHTHAWK,United States
FDX,Federal Express,FEDEX,United States
FNK,Feniks Airline,AURIKA,Kazakhstan
FER,Feria Aviación,FERIA,Spain
HGK,Fika Salaama Airlines,SALAAMA,Uganda
FNC,Finalair Congo,FINALAIR CONGO,Republic of the Congo
FAK,Financial Airxpress,FACTS,United States
FBF,Fine Airlines,FINE AIR,United States
FTR,Finist'air,FINISTAIR,France
FIN,Finnair,FINNAIR,Finland
WBA,Finncomm Airlines,WESTBIRD,Finland
FNF,Finnish Air Force,FINNFORCE,Finland
FFM,Firefly,FIREFLY,Malaysia
FAB,First Air,FIRST AIR,Canada
FCC,First Cambodia Airlines,FIRST CAMBODIA,Cambodia
FCA,First Choice Airways,JETSET,United Kingdom
MBL,First City Air,FIRST CITY,United Kingdom
GGA,First Flying Squadron,JAWJA,United States
FIR,First Line Air,FIRSTLINE AIR,Sierra Leone
FTS,First Sabre,FIRST SABRE,Mexico
FFR,Fischer Air,FISCHER,Czech Republic
FFP,Fischer Air Polska,FLYING FISH,Poland
EXV,FitsAir,EXPOAVIA,Sri Lanka
FSX,Flagship Express Services,FLAG,United States
FLE,Flair Airlines,FLAIR,Canada
WAF,Flamenco Airways,FLAMENCO,United States
FMR,Flamingo Air,FLAMINGO AIR,United States
FLN,Flamingo Air-Line,ILIAS,Kazakhstan
FSH,Flash Airlines,FLASH,Egypt
BWY,Fleet Requirements Air Direction Unit,BROADWAY,United Kingdom
FLR,Fleetair,FLEETAIR,South Africa
FXY,Flexair,FLEXY,Netherlands
TUD,Flight Alaska,TUNDRA,United States
FCK,Flight Calibration Service,NAV CHECKER,Germany
FCV,Flight Centre Victoria,NAVAIR,Canada
FCP,Flight Corporation,FLIGHTCORP,New Zealand
FLX,Flight Express, Inc.,FLIGHT EXPRESS,United States
CFI,Flight Inspection Center of the General Administration of Civil Aviation in China,CHINA JET,China
LTS,Flight Inspections and Systems,SPECAIR,Russia
IVJ,Flight International,INVADER JACK,United States
MIT,Flight Line,MATCO,United States
OPT,Flight Options,OPTIONS,United States
CLB,Flight Precision Limited,CALIBRATOR,United Kingdom
FSL,Flight Safety Limited,FLIGHTSAFETY,United Kingdom
CCK,Flight Trac,CABLE CHECK,United States
AYR,Flight Training Europe,CYGNET,Spain
FWQ,Flight West Airlines,UNITY,Australia
KLO,Flight-Ops International,KLONDIKE,Canada
CSK,Flightcraft,CASCADE,United States
FEX,Flightexec,FLIGHTEXEC,Canada
FLT,Flightline,FLIGHTLINE,United Kingdom
FPS,Flightpass Limited,FLIGHTPASS,United Kingdom
FSR,Flightstar Corporation,FLIGHTSTAR,United States
KDZ,Flightworks,KUDZU,United States
FAZ,Flint Aviation Services,FLINT AIR,United States
OJY,Florida Air,OHJAY,United States
FCL,Florida Coastal Airlines,FLORIDA COASTAL,United States
FFS,Florida Department of Agriculture,FORESTRY,United States
FJS,Florida Jet Service,FLORIDAJET,United States
FWL,Florida West International Airways,FLO WEST,United States
FFG,Flugdienst Fehlhaber,WITCHCRAFT,Germany
FLU,Flugschule Basel,YELLOW FLYER,Switzerland
EZB,Flugschule Eichenberger,EICHENBURGER,Switzerland
FLM,Fly Air,FLY WORLD,Turkey
FCT,Fly CI Limited,DEALER,United Kingdom
FEE,Fly Europa Limited,FLY EURO,United Kingdom
FXL,Fly Excellent,FLY EXCELLENT,Sweden
NVJ,Fly International Airways,NOUVINTER,Tunisia
FJM,Fly Jamaica Airways,GREENHEARTH,Jamaica
